Thumb,Index,Middle,Ring,Pinky,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,gesture
0.0053,0.0,0.0,0.0,0.3209,4847.59,17466.89,-17813.49,61.51,-15.61,86.36,HELLO
0.0066,0.0,0.0,0.0,0.4723,4567.59,17366.89,-17769.49,1.51,151.39,-89.64,HELLO
0.0117,0.0,0.0,0.0,0.4723,4459.59,17446.89,-17825.49,-142.49,-92.61,-13.64,HELLO
0.0066,0.0,0.0,0.0,0.5005,4803.59,17422.89,-17649.49,-29.49,-276.61,28.36,HELLO
0.0028,0.0,0.0,0.0,0.4723,4623.59,17450.89,-17709.49,-142.49,27.39,-13.64,HELLO
0.0041,0.0,0.0,0.0,0.3385,4591.59,17406.89,-17581.49,-118.49,49.39,-23.64,HELLO
0.0028,0.0,0.0,0.0,0.2681,4595.59,17306.89,-17725.49,-26.49,-61.61,-47.64,HELLO
0.0,0.0,0.0,0.0,0.1906,4775.59,17318.89,-17733.49,45.51,-313.61,42.36,HELLO
0.0028,0.0,0.0,0.0,0.1976,4859.59,17494.89,-17689.49,-172.49,215.39,-57.64,HELLO
0.0053,0.0,0.0,0.0,0.254,4551.59,17418.89,-17641.49,-98.49,439.39,-221.64,HELLO
0.0104,0.0,0.0,0.0,0.3174,4387.59,17370.89,-17781.49,-59.49,-30.61,-84.64,HELLO
0.0104,0.0,0.0,0.0,0.4723,4835.59,17510.89,-17665.49,19.51,-258.61,-5.64,HELLO
0.0117,0.0,0.0,0.0,0.4935,4563.59,17502.89,-17629.49,35.51,8.39,-35.64,HELLO
0.0041,0.0,0.0,0.0,0.4935,4527.59,17538.89,-17625.49,-114.49,-40.61,-85.64,HELLO
0.0066,0.0,0.0,0.0,0.4723,4523.59,17302.89,-17609.49,-4.49,-42.61,-41.64,HELLO
0.0091,0.0,0.0,0.0,0.342,4447.59,17318.89,-17649.49,129.51,-121.61,45.36,HELLO
0.0053,0.0,0.0,0.0,0.2821,4603.59,17406.89,-17641.49,59.51,36.39,86.36,HELLO
0.0053,0.0,0.0,0.0,0.2223,4703.59,17498.89,-17817.49,35.51,293.39,-33.64,HELLO
0.0053,0.0,0.0,0.0,0.2187,4423.59,17338.89,-17921.49,-115.49,29.39,5.36,HELLO
0.0066,0.0,0.0,0.0,0.2645,4659.59,17230.89,-17841.49,8.51,-291.61,137.36,HELLO
0.0028,0.0,0.0,0.0,0.3596,4923.59,17466.89,-17689.49,47.51,99.39,-39.64,HELLO
0.0028,0.0,0.0,0.0,0.4723,4623.59,17382.89,-17549.49,8.51,521.39,-199.64,HELLO
0.0028,0.0,0.0,0.0,0.49,4423.59,17386.89,-17621.49,-68.49,400.39,-207.64,HELLO
0.0066,0.0,0.0,0.0,0.5041,4371.59,17378.89,-17569.49,231.51,-137.61,-2.64,HELLO
0.0117,0.0,0.0,0.0,0.4723,4723.59,17486.89,-17553.49,168.51,-153.61,52.36,HELLO
0.0066,0.0,0.0,0.0,0.335,4735.59,17546.89,-17741.49,15.51,371.39,-94.64,HELLO
0.0015,0.0,0.0,0.0,0.261,4779.59,17434.89,-17653.49,-42.49,287.39,-121.64,HELLO
0.0028,0.0,0.0,0.0,0.2082,4255.59,17238.89,-17793.49,91.51,-63.61,-25.64,HELLO
0.0,0.0,0.0,0.0,0.2187,4715.59,17506.89,-17585.49,177.51,-351.61,107.36,HELLO
0.0015,0.0,0.0,0.0,0.261,4743.59,17442.89,-17597.49,-19.49,231.39,-34.64,HELLO
0.0015,0.0,0.0,0.0,0.3596,4267.59,17290.89,-17849.49,-71.49,204.39,-57.64,HELLO
0.0015,0.0,0.0,0.0,0.4723,4479.59,17266.89,-17773.49,20.51,-139.61,110.36,HELLO
0.0028,0.0,0.0,0.0,0.5005,4779.59,17374.89,-17541.49,132.51,9.39,0.36,HELLO
0.0091,0.0,0.0,0.0,0.4864,4779.59,17538.89,-17593.49,-40.49,243.39,-45.64,HELLO
0.0104,0.0,0.0,0.0,0.4723,4499.59,17414.89,-17885.49,-122.49,124.39,-104.64,HELLO
0.0028,0.0,0.0,0.0,0.3385,4571.59,17422.89,-17729.49,-16.49,66.39,-81.64,HELLO
0.0028,0.0,0.0,0.0,0.2434,4835.59,17366.89,-17577.49,21.51,187.39,-202.64,HELLO
0.0003,0.0,0.0,0.0,0.1941,4507.59,17346.89,-17829.49,137.51,153.39,-141.64,HELLO
0.0015,0.0,0.0,0.0,0.2082,4695.59,17530.89,-17489.49,116.51,-81.61,-24.64,HELLO
0.0015,0.0,0.0,0.0,0.2786,4639.59,17394.89,-17721.49,56.51,331.39,-222.64,HELLO
0.0053,0.0,0.0,0.0,0.3561,4523.59,17422.89,-17697.49,166.51,-2.61,-145.64,HELLO
0.0104,0.0,0.0,0.0,0.4723,4507.59,17434.89,-17649.49,142.51,-34.61,-84.64,HELLO
0.0053,0.0,0.0,0.0,0.5005,4635.59,17510.89,-17545.49,102.51,-94.61,-40.64,HELLO
0.0066,0.0,0.0,0.0,0.4864,4407.59,17454.89,-17901.49,-83.49,-40.61,-48.64,HELLO
0.0066,0.0,0.0,0.0,0.4723,4487.59,17418.89,-17905.49,-153.49,87.39,-159.64,HELLO
0.0091,0.0,0.0,0.0,0.3103,4367.59,17198.89,-17769.49,-49.49,-239.61,-2.64,HELLO
0.0015,0.0,0.0,0.0,0.2434,4631.59,17442.89,-17857.49,-111.49,-99.61,86.36,HELLO
0.0028,0.0,0.0,0.0,0.2187,4479.59,17474.89,-17697.49,-152.49,-51.61,30.36,HELLO
0.0028,0.0,0.0,0.0,0.2399,4531.59,17458.89,-17733.49,-117.49,8.39,-9.64,HELLO
0.0015,0.0,0.0,0.0,0.2998,4479.59,17342.89,-17617.49,38.51,-189.61,-0.64,HELLO
0.0041,0.0,0.0,0.0,0.3808,4735.59,17518.89,-17605.49,-14.49,-24.61,11.36,HELLO
0.0028,0.0,0.0,0.0,0.4759,4587.59,17482.89,-17673.49,0.51,337.39,-76.64,HELLO
0.0104,0.0,0.0,0.0,0.5005,4543.59,17542.89,-17773.49,-78.49,113.39,-79.64,HELLO
0.0028,0.0,0.0,0.0,0.4794,4483.59,17354.89,-17929.49,-87.49,-177.61,-69.64,HELLO
0.0041,0.0,0.0,0.0,0.3878,4647.59,17290.89,-17773.49,-89.49,-251.61,14.36,HELLO
0.0003,0.0,0.0,0.0,0.3174,4707.59,17542.89,-17549.49,-145.49,143.39,-85.64,HELLO
0.0015,0.0,0.0,0.0,0.2399,4515.59,17422.89,-17757.49,-200.49,66.39,-139.64,HELLO
0.0,0.0,0.0,0.0,0.2187,4295.59,17406.89,-17717.49,-99.49,-242.61,-7.64,HELLO
0.0,0.0,0.0,0.0,0.2328,4639.59,17470.89,-17505.49,-43.49,-364.61,50.36,HELLO
0.0015,0.0,0.0,0.0,0.2962,4743.59,17478.89,-17521.49,-72.49,153.39,-101.64,HELLO
0.0028,0.0,0.0,0.0,0.3878,4523.59,17510.89,-17509.49,-30.49,179.39,-98.64,HELLO
0.0066,0.0,0.0,0.0,0.4723,4311.59,17330.89,-17681.49,95.51,40.39,-86.64,HELLO
0.0041,0.0,0.0,0.0,0.4935,4543.59,17390.89,-17537.49,404.51,4.39,-85.64,HELLO
0.0079,0.0,0.0,0.0,0.4723,4763.59,17530.89,-17749.49,343.51,-183.61,40.36,HELLO
0.0028,0.0,0.0,0.0,0.3913,4531.59,17590.89,-17865.49,24.51,118.39,-212.64,HELLO
0.0003,0.0,0.0,0.0,0.3033,4583.59,17278.89,-17781.49,49.51,144.39,-203.64,HELLO
0.0,0.0,0.0,0.0,0.2434,4195.59,17414.89,-17793.49,109.51,-3.61,-45.64,HELLO
0.0,0.0,0.0,0.0,0.2082,4583.59,17322.89,-17669.49,91.51,-249.61,60.36,HELLO
0.0,0.0,0.0,0.0,0.2399,4531.59,17482.89,-17737.49,11.51,382.39,9.36,HELLO
0.0053,0.0,0.0,0.0,0.2998,4355.59,17486.89,-17933.49,-165.49,52.39,66.36,HELLO
0.0,0.0,0.0,0.0,0.3913,4639.59,17286.89,-17769.49,-40.49,19.39,45.36,HELLO
0.0015,0.0,0.0,0.0,0.4723,4559.59,17462.89,-17709.49,-60.49,-163.61,96.36,HELLO
0.0053,0.0,0.0,0.0,0.4794,4731.59,17594.89,-17545.49,-177.49,2.39,95.36,HELLO
0.0041,0.0,0.0,0.0,0.4723,4439.59,17394.89,-17701.49,-48.49,182.39,27.36,HELLO
0.0028,0.0,0.0,0.0,0.4019,4507.59,17390.89,-17669.49,92.51,146.39,8.36,HELLO
0.0003,0.0,0.0,0.0,0.3033,4555.59,17434.89,-17685.49,162.51,11.39,46.36,HELLO
0.0028,0.0,0.0,0.0,0.2434,4567.59,17210.89,-17653.49,92.51,-56.61,85.36,HELLO
0.0,0.0,0.0,0.0,0.2152,4707.59,17290.89,-17785.49,148.51,154.39,20.36,HELLO
0.0,0.0,0.0,0.0,0.2469,4615.59,17570.89,-17853.49,4.51,221.39,-94.64,HELLO
0.0,0.0,0.0,0.0,0.3068,4483.59,17322.89,-17949.49,-170.49,-158.61,-93.64,HELLO
0.0003,0.0,0.0,0.0,0.4723,4787.59,17390.89,-17649.49,-186.49,-124.61,-113.64,HELLO
0.0028,0.0,0.0,0.0,0.5005,4451.59,17442.89,-17573.49,-234.49,82.39,-173.64,HELLO
0.0091,0.0,0.0,0.0,0.5005,4615.59,17518.89,-17569.49,-210.49,363.39,-194.64,HELLO
0.0066,0.0,0.0,0.0,0.4723,4275.59,17190.89,-17701.49,15.51,91.39,-2.64,HELLO
0.0015,0.0,0.0,0.0,0.3491,4603.59,17334.89,-17533.49,133.51,-101.61,140.36,HELLO
0.0066,0.0,0.0,0.0,0.2751,4571.59,17574.89,-17813.49,55.51,315.39,-148.64,HELLO
0.0,0.0,0.0,0.0,0.1906,4503.59,17418.89,-17785.49,32.51,-0.61,-87.64,HELLO
0.0015,0.0,0.0,0.0,0.187,4547.59,17338.89,-17681.49,65.51,45.39,-113.64,HELLO
0.0,0.0,0.0,0.0,0.2187,4411.59,17358.89,-17797.49,179.51,134.39,30.36,HELLO
0.0015,0.0,0.0,0.0,0.2892,4403.59,17478.89,-17625.49,231.51,-24.61,189.36,HELLO
0.0015,0.0,0.0,0.0,0.3702,4563.59,17426.89,-17765.49,38.51,-30.61,96.36,HELLO
0.0028,0.0,0.0,0.0,0.4723,4587.59,17310.89,-17889.49,-32.49,57.39,-22.64,HELLO
0.0041,0.0,0.0,0.0,0.4723,4679.59,17222.89,-17741.49,4.51,144.39,13.36,HELLO
0.0028,0.0,0.0,0.0,0.4054,4643.59,17358.89,-17321.49,2.51,71.39,64.36,HELLO
0.0028,0.0,0.0,0.0,0.3315,4575.59,17414.89,-17433.49,97.51,137.39,1.36,HELLO
0.0028,0.0,0.0,0.0,0.2751,4407.59,17550.89,-17653.49,62.51,-114.61,-29.64,HELLO
0.0,0.0,0.0,0.0,0.1906,4643.59,17374.89,-17749.49,70.51,-140.61,-107.64,HELLO
0.0003,0.0,0.0,0.0,0.187,4659.59,17402.89,-17793.49,127.51,156.39,-161.64,HELLO
0.0,0.0,0.0,0.0,0.2364,4511.59,17462.89,-17757.49,97.51,276.39,-197.64,HELLO
0.0003,0.0,0.0,0.0,0.3174,4407.59,17454.89,-17653.49,-20.49,-38.61,-117.64,HELLO
0.0041,0.0,0.0,0.0,0.4019,4619.59,17482.89,-17605.49,-139.49,-61.61,-131.64,HELLO
0.0028,0.0,0.0,0.0,0.4794,4603.59,17278.89,-17825.49,-45.49,-8.61,-56.64,HELLO
0.0015,0.0,0.0,0.0,0.4864,4531.59,17454.89,-17657.49,51.51,7.39,31.36,HELLO
0.0028,0.0,0.0,0.0,0.4723,4559.59,17586.89,-17721.49,-166.49,1.39,-104.64,HELLO
0.0041,0.0,0.0,0.0,0.3526,4491.59,17482.89,-17645.49,-263.49,-106.61,-145.64,HELLO
0.0,0.0,0.0,0.0,0.2751,4655.59,17306.89,-17565.49,-98.49,-199.61,-51.64,HELLO
0.0,0.0,0.0,0.0,0.1941,4327.59,17366.89,-17701.49,45.51,59.39,-46.64,HELLO
0.0,0.0,0.0,0.0,0.2011,4155.59,17430.89,-17717.49,34.51,-236.61,137.36,HELLO
0.0,0.0,0.0,0.0,0.2399,4547.59,17398.89,-17577.49,-67.49,-74.61,106.36,HELLO
0.0003,0.0,0.0,0.0,0.3103,4543.59,17350.89,-17741.49,-120.49,245.39,4.36,HELLO
0.0015,0.0,0.0,0.0,0.4019,4323.59,17474.89,-18001.49,-231.49,-100.61,136.36,HELLO
0.0028,0.0,0.0,0.0,0.4794,4755.59,17438.89,-17717.49,-189.49,-455.61,167.36,HELLO
0.0028,0.0,0.0,0.0,0.497,4691.59,17570.89,-17513.49,-143.49,180.39,-158.64,HELLO
0.0041,0.0,0.0,0.0,0.4723,4667.59,17538.89,-17369.49,-227.49,249.39,-247.64,HELLO
0.0,0.0,0.0,0.0,0.3596,4399.59,17230.89,-17741.49,-91.49,87.39,-122.64,HELLO
0.0028,0.0,0.0,0.0,0.2821,4307.59,17418.89,-17685.49,247.51,5.39,-15.64,HELLO
0.0,0.0,0.0,0.0,0.2223,4651.59,17614.89,-17393.49,212.51,-98.61,51.36,HELLO
0.0,0.0,0.0,0.0,0.2293,4539.59,17406.89,-17517.49,-0.49,182.39,-118.64,HELLO
0.0,0.0,0.0,0.0,0.2645,4523.59,17454.89,-17777.49,-61.49,325.39,-206.64,HELLO
0.0,0.0,0.0,0.0,0.3667,4419.59,17222.89,-17773.49,105.51,-386.61,100.36,HELLO
0.0028,0.0,0.0,0.0,0.4723,4751.59,17494.89,-17541.49,61.51,-89.61,80.36,HELLO
0.0028,0.0,0.0,0.0,0.5041,4615.59,17506.89,-17525.49,-6.49,333.39,-138.64,HELLO
0.0041,0.0,0.0,0.0,0.4864,4239.59,17358.89,-17801.49,-134.49,81.39,-207.64,HELLO
0.0015,0.0,0.0,0.0,0.4723,4379.59,17306.89,-17689.49,40.51,-493.61,-0.64,HELLO
0.0,0.0,0.0,0.0,0.3561,4687.59,17554.89,-17493.49,108.51,16.39,74.36,HELLO
0.0,0.0,0.0,0.0,0.2892,4475.59,17550.89,-17441.49,-17.49,305.39,-91.64,HELLO
0.0,0.0,0.0,0.0,0.2434,4371.59,17446.89,-17637.49,-64.49,302.39,-118.64,HELLO
0.0,0.0,0.0,0.0,0.2399,4355.59,17282.89,-17897.49,138.51,-312.61,53.36,HELLO
0.0,0.0,0.0,0.0,0.2998,4907.59,17546.89,-17757.49,177.51,-168.61,33.36,HELLO
0.0066,0.0,0.0,0.0,0.3913,4543.59,17498.89,-17889.49,10.51,344.39,-221.64,HELLO
0.0015,0.0,0.0,0.0,0.4864,4467.59,17510.89,-17757.49,-236.49,106.39,-227.64,HELLO
0.0028,0.0,0.0,0.0,0.5252,4215.59,17206.89,-17677.49,-194.49,-217.61,-114.64,HELLO
0.0053,0.0,0.0,0.0,0.5181,4483.59,17398.89,-17525.49,96.51,-190.61,13.36,HELLO
0.0028,0.0,0.0,0.0,0.4759,4647.59,17534.89,-17437.49,3.51,385.39,-129.64,HELLO
0.0,0.0,0.0,0.0,0.3596,4427.59,17462.89,-17653.49,-97.49,141.39,-115.64,HELLO
0.0,0.0,0.0,0.0,0.2998,4375.59,17310.89,-17821.49,-71.49,-18.61,-76.64,HELLO
0.0,0.0,0.0,0.0,0.2434,4587.59,17478.89,-17633.49,2.51,-233.61,-25.64,HELLO
0.0,0.0,0.0,0.0,0.254,4587.59,17446.89,-17533.49,-198.49,113.39,-128.64,HELLO
0.0,0.0,0.0,0.0,0.3103,4223.59,17326.89,-17517.49,-127.49,14.39,-117.64,HELLO
0.0,0.0,0.0,0.0,0.4054,4211.59,17450.89,-17485.49,-5.49,-451.61,124.36,HELLO
0.0015,0.0,0.0,0.0,0.49,4751.59,17418.89,-17553.49,6.51,-197.61,72.36,HELLO
0.0041,0.0,0.0,0.0,0.5252,4535.59,17522.89,-17357.49,-45.49,237.39,-86.64,HELLO
0.0028,0.0,0.0,0.0,0.5252,4379.59,17438.89,-17661.49,-17.49,266.39,-110.64,HELLO
0.0,0.0,0.0,0.0,0.4723,4483.59,17334.89,-17669.49,80.51,-338.61,24.36,HELLO
0.0003,0.0,0.0,0.0,0.3596,4495.59,17578.89,-17637.49,47.51,-170.61,-109.64,HELLO
0.0,0.0,0.0,0.0,0.2857,4595.59,17486.89,-17485.49,-129.49,-4.61,-190.64,HELLO
0.0,0.0,0.0,0.0,0.254,4339.59,17458.89,-17549.49,-125.49,248.39,-223.64,HELLO
0.0,0.0,0.0,0.0,0.2892,4195.59,17406.89,-17569.49,86.51,-44.61,-19.64,HELLO
0.0,0.0,0.0,0.0,0.342,4331.59,17422.89,-17593.49,272.51,-243.61,116.36,HELLO
0.0015,0.0,0.0,0.0,0.4723,4747.59,17558.89,-17525.49,181.51,148.39,-21.64,HELLO
0.0,0.0,0.0,0.0,0.5146,4403.59,17386.89,-17721.49,-3.49,205.39,4.36,HELLO
0.0015,0.0,0.0,0.0,0.5428,4215.59,17314.89,-17905.49,13.51,-416.61,135.36,HELLO
0.0015,0.0,0.0,0.0,0.5181,4495.59,17370.89,-17745.49,-18.49,-647.61,179.36,HELLO
0.0028,0.0,0.0,0.0,0.4723,4727.59,17486.89,-17453.49,-82.49,3.39,37.36,HELLO
0.0003,0.0,0.0,0.0,0.3526,4367.59,17230.89,-17661.49,-48.49,67.39,74.36,HELLO
0.0,0.0,0.0,0.0,0.2962,4339.59,17458.89,-17513.49,121.51,-7.61,116.36,HELLO
0.0,0.0,0.0,0.0,0.2645,4591.59,17406.89,-17581.49,23.51,43.39,-45.64,HELLO
0.0,0.0,0.0,0.0,0.2751,4547.59,17374.89,-17673.49,63.51,-116.61,-13.64,HELLO
0.0,0.0,0.0,0.0,0.3596,4567.59,17466.89,-17561.49,10.51,176.39,-146.64,HELLO
0.0015,0.0,0.0,0.0,0.4723,4479.59,17402.89,-17661.49,-23.49,185.39,-193.64,HELLO
0.0,0.0,0.0,0.0,0.5252,4431.59,17422.89,-17737.49,12.51,-79.61,-75.64,HELLO
0.0041,0.0,0.0,0.0,0.5604,4371.59,17442.89,-17745.49,97.51,-75.61,-23.64,HELLO
0.0015,0.0,0.0,0.0,0.5252,4567.59,17394.89,-17673.49,-31.49,-35.61,9.36,HELLO
0.0,0.0,0.0,0.0,0.4723,4427.59,17458.89,-17721.49,-83.49,303.39,-89.64,HELLO
0.0,0.0,0.0,0.0,0.3561,4219.59,17398.89,-17757.49,-122.49,-64.61,5.36,HELLO
0.0,0.0,0.0,0.0,0.2998,4663.59,17438.89,-17301.49,-87.49,-166.61,35.36,HELLO
0.0,0.0,0.0,0.0,0.2681,4667.59,17386.89,-17549.49,-68.49,150.39,-30.64,HELLO
0.0,0.0,0.0,0.0,0.2998,4539.59,17326.89,-17725.49,-87.49,12.39,-54.64,HELLO
0.0,0.0,0.0,0.0,0.3878,4347.59,17502.89,-17601.49,-14.49,125.39,-189.64,HELLO
0.0,0.0,0.0,0.0,0.4759,4219.59,17394.89,-17529.49,-62.49,-325.61,-19.64,HELLO
0.0028,0.0,0.0,0.0,0.5322,4567.59,17538.89,-17369.49,-75.49,8.39,-84.64,HELLO
0.0015,0.0,0.0,0.0,0.5428,4315.59,17390.89,-17593.49,-49.49,151.39,-78.64,HELLO
0.0003,0.0,0.0,0.0,0.5252,4371.59,17538.89,-17493.49,87.51,-35.61,29.36,HELLO
0.0,0.0,0.0,0.0,0.4723,4375.59,17482.89,-17665.49,-70.49,-106.61,54.36,HELLO
0.0,0.0,0.0,0.0,0.335,4563.59,17510.89,-17601.49,-81.49,35.39,-23.64,HELLO
0.0,0.0,0.0,0.0,0.2681,4643.59,17382.89,-17469.49,-127.49,256.39,-115.64,HELLO
0.0,0.0,0.0,0.0,0.2469,4007.59,17298.89,-17757.49,-7.49,-70.61,-32.64,HELLO
0.0003,0.0,0.0,0.0,0.2821,4591.59,17338.89,-17401.49,142.51,-251.61,70.36,HELLO
0.0,0.0,0.0,0.0,0.3772,4619.59,17470.89,-17605.49,80.51,289.39,-114.64,HELLO
0.0015,0.0,0.0,0.0,0.4723,4503.59,17550.89,-17809.49,-44.49,232.39,-205.64,HELLO
0.0,0.0,0.0,0.0,0.5252,4391.59,17386.89,-17789.49,-138.49,-159.61,-126.64,HELLO
0.0015,0.0,0.0,0.0,0.5358,4507.59,17542.89,-17641.49,-161.49,-81.61,-140.64,HELLO
0.0015,0.0,0.0,0.0,0.5076,4475.59,17402.89,-17613.49,-75.49,-99.61,-121.64,HELLO
0.0,0.0,0.0,0.0,0.4723,4487.59,17534.89,-17645.49,-6.49,-56.61,-76.64,HELLO
0.0,0.0,0.0,0.0,0.3315,4207.59,17454.89,-17529.49,53.51,76.39,-87.64,HELLO
0.0,0.0,0.0,0.0,0.2504,4211.59,17514.89,-17633.49,-20.49,-158.61,130.36,HELLO
0.0,0.0,0.0,0.0,0.254,4659.59,17398.89,-17569.49,66.51,25.39,110.36,HELLO
0.0,0.0,0.0,0.0,0.2962,4423.59,17442.89,-17589.49,45.51,204.39,9.36,HELLO
0.0,0.0,0.0,0.0,0.3561,4531.59,17378.89,-17673.49,-47.49,-143.61,3.36,HELLO
0.0028,0.0,0.0,0.0,0.4723,4423.59,17406.89,-17417.49,64.51,83.39,-9.64,HELLO
0.0,0.0,0.0,0.0,0.5146,4327.59,17418.89,-17541.49,-12.49,-58.61,6.36,HELLO
0.0,0.0,0.0,0.0,0.5217,4483.59,17422.89,-17645.49,-47.49,11.39,-14.64,HELLO
0.0,0.0,0.0,0.0,0.4723,4395.59,17386.89,-17741.49,-56.49,123.39,-99.64,HELLO
0.0,0.0,0.0,0.0,0.3702,4499.59,17470.89,-17601.49,-12.49,-49.61,-68.64,HELLO
0.0,0.0,0.0,0.0,0.2927,4319.59,17442.89,-17533.49,-64.49,-42.61,-49.64,HELLO
0.0,0.0,0.0,0.0,0.2364,4587.59,17562.89,-17481.49,11.51,114.39,-102.64,HELLO
0.0,0.0,0.0,0.0,0.2258,4399.59,17422.89,-17629.49,-29.49,55.39,-119.64,HELLO
0.0,0.0,0.0,0.0,0.2751,4391.59,17410.89,-17565.49,55.51,18.39,-91.64,HELLO
0.0,0.0,0.0,0.0,0.3596,4443.59,17478.89,-17713.49,-18.49,-150.61,-32.64,HELLO
0.0,0.0,0.0,0.0,0.4723,4447.59,17530.89,-17481.49,-36.49,75.39,-75.64,HELLO
0.0028,0.0,0.0,0.0,0.5217,4515.59,17490.89,-17489.49,-61.49,240.39,-102.64,HELLO
0.0,0.0,0.0,0.0,0.5217,4331.59,17410.89,-17601.49,-58.49,0.39,-24.64,HELLO
0.0,0.0,0.0,0.0,0.4723,4399.59,17426.89,-17549.49,77.51,-180.61,50.36,HELLO
0.0,0.0,0.0,0.0,0.3632,4683.59,17466.89,-17469.49,135.51,116.39,51.36,HELLO
0.0,0.0,0.0,0.0,0.2892,4423.59,17434.89,-17661.49,102.51,66.39,82.36,HELLO
0.0,0.0,0.0,0.0,0.2364,4383.59,17438.89,-17681.49,15.51,-146.61,16.36,HELLO
0.0,0.0,0.0,0.0,0.2399,4635.59,17334.89,-17589.49,-7.49,-9.61,-103.64,HELLO
0.0,0.0,0.0,0.0,0.2892,4203.59,17302.89,-17641.49,-51.49,119.39,-93.64,HELLO
0.0,0.0,0.0,0.0,0.3632,4407.59,17446.89,-17585.49,-128.49,-173.61,-12.64,HELLO
0.0,0.0,0.0,0.0,0.4723,4455.59,17478.89,-17585.49,-28.49,19.39,-28.64,HELLO
0.0,0.0,0.0,0.0,0.5217,4507.59,17430.89,-17669.49,5.51,-109.61,-27.64,HELLO
0.0003,0.0,0.0,0.0,0.5181,4503.59,17450.89,-17609.49,-95.49,-142.61,-94.64,HELLO
0.0,0.0,0.0,0.0,0.4723,4515.59,17514.89,-17405.49,-153.49,96.39,-155.64,HELLO
0.0,0.0,0.0,0.0,0.3526,4431.59,17430.89,-17517.49,-130.49,-6.61,-132.64,HELLO
0.0,0.0,0.0,0.0,0.2681,4307.59,17298.89,-17641.49,28.51,-189.61,-26.64,HELLO
0.0,0.0,0.0,0.0,0.2082,4391.59,17522.89,-17545.49,116.51,-238.61,34.36,HELLO
0.0,0.0,0.0,0.0,0.2293,4611.59,17702.89,-17477.49,-99.49,157.39,-23.64,HELLO
0.0,0.0,0.0,0.0,0.2962,4219.59,17514.89,-17733.49,-194.49,120.39,-71.64,HELLO
0.0,0.0,0.0,0.0,0.3737,4367.59,17418.89,-17641.49,14.51,-88.61,28.36,HELLO
0.0,0.0,0.0,0.0,0.4723,4483.59,17450.89,-17397.49,118.51,-157.61,70.36,HELLO
0.0,0.0,0.0,0.0,0.5217,4323.59,17494.89,-17477.49,88.51,20.39,14.36,HELLO
0.0,0.0,0.0,0.0,0.5076,4631.59,17466.89,-17557.49,40.51,258.39,-112.64,HELLO
0.0,0.0,0.0,0.0,0.4723,4127.59,17298.89,-17769.49,16.51,9.39,-79.64,HELLO
0.0,0.0,0.0,0.0,0.3315,4403.59,17354.89,-17589.49,59.51,-342.61,47.36,HELLO
0.0,0.0,0.0,0.0,0.2786,4459.59,17558.89,-17441.49,-19.49,56.39,-101.64,HELLO
0.0,0.0,0.0,0.0,0.2328,4531.59,17562.89,-17433.49,-104.49,156.39,-101.64,HELLO
0.0,0.0,0.0,0.0,0.2328,4243.59,17342.89,-17649.49,-12.49,107.39,-62.64,HELLO
0.0,0.0,0.0,0.0,0.2998,4387.59,17478.89,-17489.49,94.51,-149.61,48.36,HELLO
0.0,0.0,0.0,0.0,0.3878,4383.59,17502.89,-17513.49,115.51,-152.61,36.36,HELLO
0.0,0.0,0.0,0.0,0.49,4543.59,17582.89,-17501.49,115.51,5.39,3.36,HELLO
0.0,0.0,0.0,0.0,0.5252,4319.59,17394.89,-17557.49,13.51,-60.61,23.36,HELLO
0.0,0.0,0.0,0.0,0.5041,4355.59,17466.89,-17581.49,116.51,55.39,-21.64,HELLO
0.0,0.0,0.0,0.0,0.4723,4411.59,17414.89,-17553.49,71.51,-51.61,-23.64,HELLO
0.0,0.0,0.0,0.0,0.3455,4507.59,17542.89,-17525.49,50.51,35.39,-35.64,HELLO
0.0,0.0,0.0,0.0,0.2751,4291.59,17418.89,-17701.49,45.51,85.39,-110.64,HELLO
0.0,0.0,0.0,0.0,0.2328,4223.59,17434.89,-17553.49,22.51,-267.61,-25.64,HELLO
0.0,0.0,0.0,0.0,0.254,4491.59,17402.89,-17573.49,-51.49,45.39,-91.64,HELLO
0.0,0.0,0.0,0.0,0.335,4383.59,17422.89,-17505.49,-3.49,364.39,-158.64,HELLO
0.0,0.0,0.0,0.0,0.4723,4155.59,17466.89,-17541.49,22.51,13.39,68.36,HELLO
0.0,0.0,0.0,0.0,0.5146,4459.59,17546.89,-17465.49,-24.49,-151.61,116.36,HELLO
0.0028,0.0,0.0,0.0,0.5498,4511.59,17506.89,-17533.49,50.51,-2.61,13.36,HELLO
0.0,0.0,0.0,0.0,0.5252,4551.59,17546.89,-17625.49,94.51,227.39,-114.64,HELLO
0.0,0.0,0.0,0.0,0.4723,4223.59,17450.89,-17533.49,32.51,82.39,-55.64,HELLO
0.0,0.0,0.0,0.0,0.3702,4371.59,17430.89,-17541.49,63.51,-137.61,116.36,HELLO
0.0,0.0,0.0,0.0,0.2998,4331.59,17522.89,-17625.49,56.51,68.39,86.36,HELLO
0.0,0.0,0.0,0.0,0.2751,4503.59,17478.89,-17457.49,107.51,74.39,4.36,HELLO
0.0,0.0,0.0,0.0,0.2998,4391.59,17378.89,-17477.49,87.51,-36.61,74.36,HELLO
0.0,0.0,0.0,0.0,0.3632,4383.59,17546.89,-17597.49,68.51,-82.61,125.36,HELLO
